level_0,level_1,correlacao
IN_DEFICIENCIA,IN_APOIO_TRANSPORTE,0.039114923300817624
IN_APOIO_TRANSPORTE,IN_DEFICIENCIA,0.039114923300817624
IN_MOBILIDADE_ACADEMICA,IN_CONCLUINTE,0.039097715121269576
IN_CONCLUINTE,IN_MOBILIDADE_ACADEMICA,0.039097715121269576
TP_SITUACAO,IN_MOBILIDADE_ACADEMICA,0.03909771512126957
IN_MOBILIDADE_ACADEMICA,TP_SITUACAO,0.03909771512126957
IN_TGD_AUTISMO,TP_SITUACAO,0.039088257654364106
TP_SITUACAO,IN_TGD_AUTISMO,0.039088257654364106
IN_INGRESSO_VAGA_NOVA,IN_DEFICIENCIA_SURDEZ,0.03874921291460647
IN_DEFICIENCIA_SURDEZ,IN_INGRESSO_VAGA_NOVA,0.03874921291460647
IN_RESERVA_RENDA_FAMILIAR,IN_APOIO_BOLSA_PERMANENCIA,0.03860765922353163
IN_APOIO_BOLSA_PERMANENCIA,IN_RESERVA_RENDA_FAMILIAR,0.03860765922353163
IN_RESERVA_VAGAS,IN_INGRESSO_VAGA_NOVA,0.03843690715678867
IN_INGRESSO_VAGA_NOVA,IN_RESERVA_VAGAS,0.03843690715678867
IN_TGD_SINDROME_ASPERGER,TP_SEMESTRE_REFERENCIA,0.03822547860539972
TP_SEMESTRE_REFERENCIA,IN_TGD_SINDROME_ASPERGER,0.03822547860539972
CO_CINE_ROTULO,IN_RESERVA_VAGAS,0.037923451017854055
IN_RESERVA_VAGAS,CO_CINE_ROTULO,0.037923451017854055
IN_APOIO_MATERIAL_DIDATICO,TP_SEXO,0.03758367661868845
TP_SEXO,IN_APOIO_MATERIAL_DIDATICO,0.03758367661868845
IN_APOIO_MATERIAL_DIDATICO,IN_APOIO_ALIMENTACAO,0.03749601625989732
IN_APOIO_ALIMENTACAO,IN_APOIO_MATERIAL_DIDATICO,0.03749601625989732
IN_DEFICIENCIA_SURDEZ,ID_ALUNO,0.03732701760060555
ID_ALUNO,IN_DEFICIENCIA_SURDEZ,0.03732701760060555
IN_RESERVA_ENSINO_PUBLICO,IN_RESERVA_RENDA_FAMILIAR,0.03715041745588603
IN_RESERVA_RENDA_FAMILIAR,IN_RESERVA_ENSINO_PUBLICO,0.03715041745588603
TP_SEMESTRE_REFERENCIA,IN_APOIO_BOLSA_PERMANENCIA,0.03697516227928408
IN_APOIO_BOLSA_PERMANENCIA,TP_SEMESTRE_REFERENCIA,0.03697516227928408
IN_INGRESSO_TOTAL,TP_GRAU_ACADEMICO,0.03664601328886976
TP_GRAU_ACADEMICO,IN_INGRESSO_TOTAL,0.03664601328886976
IN_DEFICIENCIA,IN_ATIVIDADE_EXTRACURRICULAR,0.03607929029269367
IN_ATIVIDADE_EXTRACURRICULAR,IN_DEFICIENCIA,0.03607929029269367
IN_DEFICIENCIA_CEGUEIRA,IN_RESERVA_VAGAS,0.035902456110631656
IN_RESERVA_VAGAS,IN_DEFICIENCIA_CEGUEIRA,0.035902456110631656
IN_RESERVA_VAGAS,IN_DEFICIENCIA_AUDITIVA,0.03590245611063161
IN_DEFICIENCIA_AUDITIVA,IN_RESERVA_VAGAS,0.03590245611063161
IN_APOIO_BOLSA_PERMANENCIA,NU_DIA_NASCIMENTO,0.03563287952188657
NU_DIA_NASCIMENTO,IN_APOIO_BOLSA_PERMANENCIA,0.03563287952188657
NU_ANO_NASCIMENTO,IN_RESERVA_ENSINO_PUBLICO,0.03536514019828444
IN_RESERVA_ENSINO_PUBLICO,NU_ANO_NASCIMENTO,0.03536514019828444
IN_INGRESSO_TRANSF_EXOFFICIO,IN_COMPLEMENTAR_EXTENSAO,0.03532695578922936
IN_COMPLEMENTAR_EXTENSAO,IN_INGRESSO_TRANSF_EXOFFICIO,0.03532695578922936
CO_ALUNO_CURSO,IN_BOLSA_EXTENSAO,0.03502357834253377
IN_BOLSA_EXTENSAO,CO_ALUNO_CURSO,0.03502357834253377
IN_RESERVA_VAGAS,QT_CARGA_HORARIA_TOTAL,0.03466502676651321
QT_CARGA_HORARIA_TOTAL,IN_RESERVA_VAGAS,0.03466502676651321
IN_COMPLEMENTAR_PESQUISA,IN_MATRICULA,0.034324198966004596
IN_MATRICULA,IN_COMPLEMENTAR_PESQUISA,0.034324198966004596
IN_INGRESSO_ENEM,IN_COMPLEMENTAR_MONITORIA,0.0341462270479801
IN_COMPLEMENTAR_MONITORIA,IN_INGRESSO_ENEM,0.0341462270479801
IN_RESERVA_VAGAS,TP_SEMESTRE_REFERENCIA,0.03411153807030125
TP_SEMESTRE_REFERENCIA,IN_RESERVA_VAGAS,0.03411153807030125
IN_COMPLEMENTAR_MONITORIA,IN_APOIO_BOLSA_PERMANENCIA,0.03393258491268856
IN_APOIO_BOLSA_PERMANENCIA,IN_COMPLEMENTAR_MONITORIA,0.03393258491268856
IN_RESERVA_DEFICIENCIA,IN_COMPLEMENTAR_EXTENSAO,0.033636320846115
IN_COMPLEMENTAR_EXTENSAO,IN_RESERVA_DEFICIENCIA,0.033636320846115
NU_DIA_NASCIMENTO,IN_DEFICIENCIA_BAIXA_VISAO,0.0334879832072469
IN_DEFICIENCIA_BAIXA_VISAO,NU_DIA_NASCIMENTO,0.0334879832072469
IN_TGD_AUTISMO,IN_INGRESSO_ENEM,0.03334568587529283
IN_INGRESSO_ENEM,IN_TGD_AUTISMO,0.03334568587529283
IN_INGRESSO_ENEM,IN_DEFICIENCIA_INTELECTUAL,0.03334568587529277
IN_DEFICIENCIA_INTELECTUAL,IN_INGRESSO_ENEM,0.03334568587529277
IN_COMPLEMENTAR_MONITORIA,IN_APOIO_SOCIAL,0.03324652326200956
IN_APOIO_SOCIAL,IN_COMPLEMENTAR_MONITORIA,0.03324652326200956
QT_CARGA_HORARIA_INTEG,IN_INGRESSO_VAGA_REMANESC,0.03303356757007104
IN_INGRESSO_VAGA_REMANESC,QT_CARGA_HORARIA_INTEG,0.03303356757007104
TP_SEMESTRE_REFERENCIA,IN_RESERVA_ETNICO,0.03252573944582247
IN_RESERVA_ETNICO,TP_SEMESTRE_REFERENCIA,0.03252573944582247
IN_RESERVA_RENDA_FAMILIAR,TP_SEMESTRE_REFERENCIA,0.032422487481268025
TP_SEMESTRE_REFERENCIA,IN_RESERVA_RENDA_FAMILIAR,0.032422487481268025
QT_CARGA_HORARIA_TOTAL,IN_INGRESSO_ENEM,0.032274387743998885
IN_INGRESSO_ENEM,QT_CARGA_HORARIA_TOTAL,0.032274387743998885
NU_IDADE,TP_COR_RACA,0.03203444443074448
TP_COR_RACA,NU_IDADE,0.03203444443074448
IN_DEFICIENCIA,IN_CONCLUINTE,0.03174481489348579
IN_CONCLUINTE,IN_DEFICIENCIA,0.03174481489348579
IN_INGRESSO_TOTAL,IN_BOLSA_MONITORIA,0.031739222717813036
IN_BOLSA_MONITORIA,IN_INGRESSO_TOTAL,0.031739222717813036
IN_BOLSA_MONITORIA,IN_INGRESSO_VAGA_NOVA,0.031739222717813036
IN_INGRESSO_VAGA_NOVA,IN_BOLSA_MONITORIA,0.031739222717813036
CO_CURSO,IN_INGRESSO_VAGA_REMANESC,0.031504223326713154
IN_INGRESSO_VAGA_REMANESC,CO_CURSO,0.031504223326713154
IN_INGRESSO_VAGA_REMANESC,IN_BOLSA_EXTENSAO,0.031464830742021485
IN_BOLSA_EXTENSAO,IN_INGRESSO_VAGA_REMANESC,0.031464830742021485
IN_BOLSA_PESQUISA,IN_MOBILIDADE_ACADEMICA,0.031429084560671575
IN_MOBILIDADE_ACADEMICA,IN_BOLSA_PESQUISA,0.031429084560671575
IN_RESERVA_VAGAS,NU_ANO_NASCIMENTO,0.03135405057352419
NU_ANO_NASCIMENTO,IN_RESERVA_VAGAS,0.03135405057352419
TP_COR_RACA,IN_BOLSA_MONITORIA,0.031331250953038424
IN_BOLSA_MONITORIA,TP_COR_RACA,0.031331250953038424
IN_APOIO_SOCIAL,CO_PAIS_ORIGEM,0.03114446457759898
CO_PAIS_ORIGEM,IN_APOIO_SOCIAL,0.03114446457759898
IN_RESERVA_DEFICIENCIA,IN_APOIO_ALIMENTACAO,0.03093274832760692
IN_APOIO_ALIMENTACAO,IN_RESERVA_DEFICIENCIA,0.03093274832760692
NU_IDADE,IN_INGRESSO_VAGA_PROG_ESPECIAL,0.03083993292559165
IN_INGRESSO_VAGA_PROG_ESPECIAL,NU_IDADE,0.03083993292559165
TP_NACIONALIDADE,IN_APOIO_ALIMENTACAO,0.030591627024458157
IN_APOIO_ALIMENTACAO,TP_NACIONALIDADE,0.030591627024458157
CO_PAIS_ORIGEM,IN_APOIO_ALIMENTACAO,0.030591627024458147
IN_APOIO_ALIMENTACAO,CO_PAIS_ORIGEM,0.030591627024458147
IN_INGRESSO_TOTAL,IN_RESERVA_VAGAS,0.03056507761255353
IN_RESERVA_VAGAS,IN_INGRESSO_TOTAL,0.03056507761255353
IN_INGRESSO_ENEM,IN_APOIO_SOCIAL,0.030534407130517773
IN_APOIO_SOCIAL,IN_INGRESSO_ENEM,0.030534407130517773
NU_MES_NASCIMENTO,CO_MUNICIPIO_NASCIMENTO,0.03050151750634914
CO_MUNICIPIO_NASCIMENTO,NU_MES_NASCIMENTO,0.03050151750634914
IN_RESERVA_ETNICO,IN_COMPLEMENTAR_MONITORIA,0.030348334727700887
IN_COMPLEMENTAR_MONITORIA,IN_RESERVA_ETNICO,0.030348334727700887
TP_TURNO,IN_ALUNO_PARFOR,0.030254641197768332
IN_ALUNO_PARFOR,TP_TURNO,0.030254641197768332
IN_RESERVA_ETNICO,IN_APOIO_ALIMENTACAO,0.03017347566377544
IN_APOIO_ALIMENTACAO,IN_RESERVA_ETNICO,0.03017347566377544
IN_INGRESSO_TOTAL,IN_RESERVA_ENSINO_PUBLICO,0.030115935925986867
IN_RESERVA_ENSINO_PUBLICO,IN_INGRESSO_TOTAL,0.030115935925986867
IN_INGRESSO_VAGA_NOVA,IN_RESERVA_ENSINO_PUBLICO,0.030014113165937165
IN_RESERVA_ENSINO_PUBLICO,IN_INGRESSO_VAGA_NOVA,0.030014113165937165
IN_DEFICIENCIA_FISICA,IN_MATRICULA,0.02981620267940518
IN_MATRICULA,IN_DEFICIENCIA_FISICA,0.02981620267940518
CO_UF_NASCIMENTO,NU_MES_NASCIMENTO,0.029813880933815776
NU_MES_NASCIMENTO,CO_UF_NASCIMENTO,0.029813880933815776
IN_RESERVA_DEFICIENCIA,IN_APOIO_BOLSA_PERMANENCIA,0.029644713776821735
IN_APOIO_BOLSA_PERMANENCIA,IN_RESERVA_DEFICIENCIA,0.029644713776821735
IN_RESERVA_DEFICIENCIA,IN_APOIO_MORADIA,0.02921622714514005
IN_APOIO_MORADIA,IN_RESERVA_DEFICIENCIA,0.02921622714514005
TP_MOBILIDADE_ACADEMICA,IN_APOIO_SOCIAL,0.029160592175990204
IN_APOIO_SOCIAL,TP_MOBILIDADE_ACADEMICA,0.029160592175990204
IN_BOLSA_PESQUISA,CO_PAIS_ORIGEM,0.029123778625248394
CO_PAIS_ORIGEM,IN_BOLSA_PESQUISA,0.029123778625248394
TP_NACIONALIDADE,IN_BOLSA_PESQUISA,0.029123778625248373
IN_BOLSA_PESQUISA,TP_NACIONALIDADE,0.029123778625248373
CO_ALUNO_CURSO,IN_COMPLEMENTAR_MONITORIA,0.029045279192475744
IN_COMPLEMENTAR_MONITORIA,CO_ALUNO_CURSO,0.029045279192475744
IN_BOLSA_PESQUISA,IN_INGRESSO_VESTIBULAR,0.029025078040895245
IN_INGRESSO_VESTIBULAR,IN_BOLSA_PESQUISA,0.029025078040895245
IN_MOBILIDADE_ACADEMICA,IN_INGRESSO_TRANSF_EXOFFICIO,0.028751361190824394
IN_INGRESSO_TRANSF_EXOFFICIO,IN_MOBILIDADE_ACADEMICA,0.028751361190824394
IN_RESERVA_RENDA_FAMILIAR,ID_ALUNO,0.028632463833103656
ID_ALUNO,IN_RESERVA_RENDA_FAMILIAR,0.028632463833103656
IN_APOIO_ALIMENTACAO,NU_MES_NASCIMENTO,0.02859501156890497
NU_MES_NASCIMENTO,IN_APOIO_ALIMENTACAO,0.02859501156890497
IN_DEFICIENCIA_SURDEZ,IN_INGRESSO_TOTAL,0.028436997032873446
IN_INGRESSO_TOTAL,IN_DEFICIENCIA_SURDEZ,0.028436997032873446
TP_SEXO,IN_INGRESSO_ENEM,0.028097186206812574
IN_INGRESSO_ENEM,TP_SEXO,0.028097186206812574
IN_APOIO_MATERIAL_DIDATICO,IN_CONCLUINTE,0.02777785109988293
IN_CONCLUINTE,IN_APOIO_MATERIAL_DIDATICO,0.02777785109988293
TP_GRAU_ACADEMICO,IN_INGRESSO_VAGA_NOVA,0.027613593175250226
IN_INGRESSO_VAGA_NOVA,TP_GRAU_ACADEMICO,0.027613593175250226
TP_GRAU_ACADEMICO,TP_SITUACAO,0.02748810265937864
TP_SITUACAO,TP_GRAU_ACADEMICO,0.02748810265937864
NU_MES_NASCIMENTO,IN_APOIO_MORADIA,0.02724755810010571
IN_APOIO_MORADIA,NU_MES_NASCIMENTO,0.02724755810010571
IN_INGRESSO_VESTIBULAR,IN_CONCLUINTE,0.027194701626048774
IN_CONCLUINTE,IN_INGRESSO_VESTIBULAR,0.027194701626048774
IN_RESERVA_VAGAS,IN_BOLSA_EXTENSAO,0.027100417030256948
IN_BOLSA_EXTENSAO,IN_RESERVA_VAGAS,0.027100417030256948
NU_ANO_NASCIMENTO,IN_APOIO_MATERIAL_DIDATICO,0.0270741625826381
IN_APOIO_MATERIAL_DIDATICO,NU_ANO_NASCIMENTO,0.0270741625826381
NU_IDADE,QT_CARGA_HORARIA_INTEG,0.026873564843959672
QT_CARGA_HORARIA_INTEG,NU_IDADE,0.026873564843959672
IN_DEFICIENCIA_INTELECTUAL,TP_SEMESTRE_REFERENCIA,0.02685108067705281
TP_SEMESTRE_REFERENCIA,IN_DEFICIENCIA_INTELECTUAL,0.02685108067705281
TP_SEMESTRE_REFERENCIA,IN_TGD_AUTISMO,0.02685108067705266
IN_TGD_AUTISMO,TP_SEMESTRE_REFERENCIA,0.02685108067705266
IN_APOIO_MATERIAL_DIDATICO,NU_MES_NASCIMENTO,0.026595261091967144
NU_MES_NASCIMENTO,IN_APOIO_MATERIAL_DIDATICO,0.026595261091967144
IN_BOLSA_EXTENSAO,TP_TURNO,0.02650860653523568
TP_TURNO,IN_BOLSA_EXTENSAO,0.02650860653523568
IN_APOIO_MORADIA,IN_BOLSA_PESQUISA,0.026207120918047937
IN_BOLSA_PESQUISA,IN_APOIO_MORADIA,0.026207120918047937
NU_MES_NASCIMENTO,IN_ALUNO_PARFOR,0.026107968480395764
IN_ALUNO_PARFOR,NU_MES_NASCIMENTO,0.026107968480395764
TP_SEMESTRE_REFERENCIA,IN_COMPLEMENTAR_MONITORIA,0.026060088843561407
IN_COMPLEMENTAR_MONITORIA,TP_SEMESTRE_REFERENCIA,0.026060088843561407
TP_SEMESTRE_REFERENCIA,IN_RESERVA_DEFICIENCIA,0.02589863619761583
IN_RESERVA_DEFICIENCIA,TP_SEMESTRE_REFERENCIA,0.02589863619761583
IN_APOIO_MATERIAL_DIDATICO,TP_SITUACAO,0.025803899210647654
TP_SITUACAO,IN_APOIO_MATERIAL_DIDATICO,0.025803899210647654
IN_BOLSA_MONITORIA,NU_DIA_NASCIMENTO,0.025795512813863757
NU_DIA_NASCIMENTO,IN_BOLSA_MONITORIA,0.025795512813863757
IN_INGRESSO_ENEM,TP_SEMESTRE_REFERENCIA,0.025508556427289653
TP_SEMESTRE_REFERENCIA,IN_INGRESSO_ENEM,0.025508556427289653
CO_ALUNO_CURSO,IN_APOIO_BOLSA_PERMANENCIA,0.025142131989718552
IN_APOIO_BOLSA_PERMANENCIA,CO_ALUNO_CURSO,0.025142131989718552
IN_INGRESSO_TRANSF_EXOFFICIO,QT_CARGA_HORARIA_INTEG,0.02509128414945256
QT_CARGA_HORARIA_INTEG,IN_INGRESSO_TRANSF_EXOFFICIO,0.02509128414945256
IN_RESERVA_RENDA_FAMILIAR,TP_ESCOLA_CONCLUSAO_ENS_MEDIO,0.02488638047724847
TP_ESCOLA_CONCLUSAO_ENS_MEDIO,IN_RESERVA_RENDA_FAMILIAR,0.02488638047724847
IN_INGRESSO_ENEM,CO_ALUNO_CURSO,0.024604312502228155
CO_ALUNO_CURSO,IN_INGRESSO_ENEM,0.024604312502228155
IN_ALUNO_PARFOR,ID_ALUNO,0.024222625157468886
ID_ALUNO,IN_ALUNO_PARFOR,0.024222625157468886
IN_DEFICIENCIA_AUDITIVA,IN_RESERVA_RENDA_FAMILIAR,0.024191597530472456
IN_RESERVA_RENDA_FAMILIAR,IN_DEFICIENCIA_CEGUEIRA,0.024191597530472456
IN_RESERVA_RENDA_FAMILIAR,IN_DEFICIENCIA_AUDITIVA,0.024191597530472456
IN_DEFICIENCIA_CEGUEIRA,IN_RESERVA_RENDA_FAMILIAR,0.024191597530472456
IN_RESERVA_ETNICO,TP_SEXO,0.024062260930943668
TP_SEXO,IN_RESERVA_ETNICO,0.024062260930943668
TP_SEXO,IN_RESERVA_DEFICIENCIA,0.024034705805500368
IN_RESERVA_DEFICIENCIA,TP_SEXO,0.024034705805500368
CO_CINE_ROTULO,IN_DEFICIENCIA,0.023896348135587192
IN_DEFICIENCIA,CO_CINE_ROTULO,0.023896348135587192
IN_COMPLEMENTAR_EXTENSAO,IN_INGRESSO_VAGA_REMANESC,0.023818375594979367
IN_INGRESSO_VAGA_REMANESC,IN_COMPLEMENTAR_EXTENSAO,0.023818375594979367
IN_APOIO_SOCIAL,TP_NACIONALIDADE,0.02377901248495944
TP_NACIONALIDADE,IN_APOIO_SOCIAL,0.02377901248495944
IN_APOIO_MATERIAL_DIDATICO,NU_ANO_INGRESSO,0.023515847110182588
NU_ANO_INGRESSO,IN_APOIO_MATERIAL_DIDATICO,0.023515847110182588
IN_RESERVA_ETNICO,TP_ESCOLA_CONCLUSAO_ENS_MEDIO,0.023480301131584516
TP_ESCOLA_CONCLUSAO_ENS_MEDIO,IN_RESERVA_ETNICO,0.023480301131584516
TP_COR_RACA,IN_INGRESSO_VAGA_REMANESC,0.023399060963512432
IN_INGRESSO_VAGA_REMANESC,TP_COR_RACA,0.023399060963512432
DT_INGRESSO_CURSO,TP_COR_RACA,0.022979135944875526
TP_COR_RACA,DT_INGRESSO_CURSO,0.022979135944875526
IN_RESERVA_VAGAS,TP_TURNO,0.02294832174870927
TP_TURNO,IN_RESERVA_VAGAS,0.02294832174870927
CO_ALUNO_CURSO,IN_INGRESSO_VAGA_NOVA,0.02269846094430435
IN_INGRESSO_VAGA_NOVA,CO_ALUNO_CURSO,0.02269846094430435
CO_ALUNO_CURSO,IN_RESERVA_ETNICO,0.022580955762642463
IN_RESERVA_ETNICO,CO_ALUNO_CURSO,0.022580955762642463
IN_COMPLEMENTAR_MONITORIA,DT_INGRESSO_CURSO,0.022247976842189196
DT_INGRESSO_CURSO,IN_COMPLEMENTAR_MONITORIA,0.022247976842189196
IN_INGRESSO_ENEM,TP_TURNO,0.022235275137943565
TP_TURNO,IN_INGRESSO_ENEM,0.022235275137943565
CO_CINE_ROTULO,ID_ALUNO,0.022186923646527478
ID_ALUNO,CO_CINE_ROTULO,0.022186923646527478
IN_ALUNO_PARFOR,CO_ALUNO_CURSO,0.022028957947545846
CO_ALUNO_CURSO,IN_ALUNO_PARFOR,0.022028957947545846
IN_COMPLEMENTAR_PESQUISA,IN_INGRESSO_VESTIBULAR,0.022004627874521294
IN_INGRESSO_VESTIBULAR,IN_COMPLEMENTAR_PESQUISA,0.022004627874521294
IN_RESERVA_ETNICO,IN_BOLSA_PESQUISA,0.021959224432875443
IN_BOLSA_PESQUISA,IN_RESERVA_ETNICO,0.021959224432875443
IN_APOIO_ALIMENTACAO,IN_INGRESSO_VESTIBULAR,0.021614797748765586
IN_INGRESSO_VESTIBULAR,IN_APOIO_ALIMENTACAO,0.021614797748765586
CO_CINE_ROTULO,IN_CONCLUINTE,0.021478881706242358
IN_CONCLUINTE,CO_CINE_ROTULO,0.021478881706242358
TP_SEXO,QT_CARGA_HORARIA_TOTAL,0.020564013345291968
QT_CARGA_HORARIA_TOTAL,TP_SEXO,0.020564013345291968
IN_INGRESSO_TOTAL,CO_ALUNO_CURSO,0.02033444217642248
CO_ALUNO_CURSO,IN_INGRESSO_TOTAL,0.02033444217642248
NU_ANO_INGRESSO,IN_RESERVA_ETNICO,0.020316074228380603
IN_RESERVA_ETNICO,NU_ANO_INGRESSO,0.020316074228380603
IN_BOLSA_PESQUISA,TP_SEXO,0.02026394289107516
TP_SEXO,IN_BOLSA_PESQUISA,0.02026394289107516
NU_ANO_NASCIMENTO,TP_SEXO,0.020003674124058214
TP_SEXO,NU_ANO_NASCIMENTO,0.020003674124058214
TP_SITUACAO,IN_COMPLEMENTAR_EXTENSAO,0.019908115808803816
IN_COMPLEMENTAR_EXTENSAO,TP_SITUACAO,0.019908115808803816
IN_RESERVA_RENDA_FAMILIAR,CO_PAIS_ORIGEM,0.019649458023327255
CO_PAIS_ORIGEM,IN_RESERVA_RENDA_FAMILIAR,0.019649458023327255
IN_RESERVA_ENSINO_PUBLICO,TP_GRAU_ACADEMICO,0.019556437806754347
TP_GRAU_ACADEMICO,IN_RESERVA_ENSINO_PUBLICO,0.019556437806754347
NU_ANO_NASCIMENTO,IN_BOLSA_MONITORIA,0.019553199116145788
IN_BOLSA_MONITORIA,NU_ANO_NASCIMENTO,0.019553199116145788
IN_COMPLEMENTAR_PESQUISA,IN_DEFICIENCIA,0.019331209578731412
IN_DEFICIENCIA,IN_COMPLEMENTAR_PESQUISA,0.019331209578731412
TP_COR_RACA,IN_INGRESSO_VESTIBULAR,0.0193177736999414
IN_INGRESSO_VESTIBULAR,TP_COR_RACA,0.0193177736999414
IN_RESERVA_ETNICO,CO_CURSO,0.01929581387951359
CO_CURSO,IN_RESERVA_ETNICO,0.01929581387951359
TP_SEXO,IN_INGRESSO_TRANSF_EXOFFICIO,0.019293141023690813
IN_INGRESSO_TRANSF_EXOFFICIO,TP_SEXO,0.019293141023690813
IN_ATIVIDADE_EXTRACURRICULAR,TP_NACIONALIDADE,0.019196389295654988
TP_NACIONALIDADE,IN_ATIVIDADE_EXTRACURRICULAR,0.019196389295654988
TP_SEMESTRE_REFERENCIA,IN_APOIO_ALIMENTACAO,0.01903153275447151
IN_APOIO_ALIMENTACAO,TP_SEMESTRE_REFERENCIA,0.01903153275447151
IN_BOLSA_PESQUISA,QT_CARGA_HORARIA_INTEG,0.019015412392766867
QT_CARGA_HORARIA_INTEG,IN_BOLSA_PESQUISA,0.019015412392766867
IN_ALUNO_PARFOR,NU_DIA_NASCIMENTO,0.018977171376656315
NU_DIA_NASCIMENTO,IN_ALUNO_PARFOR,0.018977171376656315
IN_APOIO_MATERIAL_DIDATICO,NU_DIA_NASCIMENTO,0.018906846727967313
NU_DIA_NASCIMENTO,IN_APOIO_MATERIAL_DIDATICO,0.018906846727967313
IN_APOIO_MATERIAL_DIDATICO,TP_SEMESTRE_REFERENCIA,0.018882494789100996
TP_SEMESTRE_REFERENCIA,IN_APOIO_MATERIAL_DIDATICO,0.018882494789100996
IN_APOIO_BOLSA_PERMANENCIA,IN_INGRESSO_VESTIBULAR,0.018870506367013696
IN_INGRESSO_VESTIBULAR,IN_APOIO_BOLSA_PERMANENCIA,0.018870506367013696
IN_INGRESSO_TRANSF_EXOFFICIO,TP_ESCOLA_CONCLUSAO_ENS_MEDIO,0.018809109385548927
TP_ESCOLA_CONCLUSAO_ENS_MEDIO,IN_INGRESSO_TRANSF_EXOFFICIO,0.018809109385548927
IN_APOIO_BOLSA_PERMANENCIA,IN_RESERVA_ENSINO_PUBLICO,0.018601753931353857
IN_RESERVA_ENSINO_PUBLICO,IN_APOIO_BOLSA_PERMANENCIA,0.018601753931353857
IN_APOIO_ALIMENTACAO,IN_INGRESSO_ENEM,0.018178071682779212
IN_INGRESSO_ENEM,IN_APOIO_ALIMENTACAO,0.018178071682779212
IN_RESERVA_RENDA_FAMILIAR,IN_COMPLEMENTAR_EXTENSAO,0.01789340300676921
IN_COMPLEMENTAR_EXTENSAO,IN_RESERVA_RENDA_FAMILIAR,0.01789340300676921
IN_DEFICIENCIA,IN_APOIO_MORADIA,0.01786034170986948
IN_APOIO_MORADIA,IN_DEFICIENCIA,0.01786034170986948
CO_UF_NASCIMENTO,NU_DIA_NASCIMENTO,0.01781782657477175
NU_DIA_NASCIMENTO,CO_UF_NASCIMENTO,0.01781782657477175
IN_COMPLEMENTAR_MONITORIA,QT_CARGA_HORARIA_INTEG,0.017746697597776008
QT_CARGA_HORARIA_INTEG,IN_COMPLEMENTAR_MONITORIA,0.017746697597776008
CO_ALUNO_CURSO,IN_APOIO_MATERIAL_DIDATICO,0.017726467300075585
IN_APOIO_MATERIAL_DIDATICO,CO_ALUNO_CURSO,0.017726467300075585
TP_ESCOLA_CONCLUSAO_ENS_MEDIO,IN_COMPLEMENTAR_EXTENSAO,0.017646614303811984
IN_COMPLEMENTAR_EXTENSAO,TP_ESCOLA_CONCLUSAO_ENS_MEDIO,0.017646614303811984
NU_ANO_NASCIMENTO,IN_COMPLEMENTAR_PESQUISA,0.01749564110301265
IN_COMPLEMENTAR_PESQUISA,NU_ANO_NASCIMENTO,0.01749564110301265
TP_COR_RACA,IN_DEFICIENCIA_CEGUEIRA,0.017325923272968433
IN_DEFICIENCIA_CEGUEIRA,TP_COR_RACA,0.017325923272968433
IN_RESERVA_ETNICO,DT_INGRESSO_CURSO,0.017176907456860697
DT_INGRESSO_CURSO,IN_RESERVA_ETNICO,0.017176907456860697
NU_MES_NASCIMENTO,QT_CARGA_HORARIA_INTEG,0.01716197626544952
QT_CARGA_HORARIA_INTEG,NU_MES_NASCIMENTO,0.01716197626544952
NU_DIA_NASCIMENTO,CO_MUNICIPIO_NASCIMENTO,0.01712525970574208
CO_MUNICIPIO_NASCIMENTO,NU_DIA_NASCIMENTO,0.01712525970574208
IN_RESERVA_ETNICO,NU_MES_NASCIMENTO,0.01709015574972541
NU_MES_NASCIMENTO,IN_RESERVA_ETNICO,0.01709015574972541
NU_MES_NASCIMENTO,TP_SEXO,0.01702602037040156
TP_SEXO,NU_MES_NASCIMENTO,0.01702602037040156
IN_RESERVA_ENSINO_PUBLICO,CO_ALUNO_CURSO,0.016825232965492896
CO_ALUNO_CURSO,IN_RESERVA_ENSINO_PUBLICO,0.016825232965492896
NU_ANO_INGRESSO,CO_ALUNO_CURSO,0.01680691242088027
CO_ALUNO_CURSO,NU_ANO_INGRESSO,0.01680691242088027
NU_DIA_NASCIMENTO,IN_APOIO_SOCIAL,0.016680318394081992
IN_APOIO_SOCIAL,NU_DIA_NASCIMENTO,0.016680318394081992
CO_ALUNO_CURSO,IN_MOBILIDADE_ACADEMICA,0.016649252550965218
IN_MOBILIDADE_ACADEMICA,CO_ALUNO_CURSO,0.016649252550965218
TP_GRAU_ACADEMICO,IN_INGRESSO_VAGA_PROG_ESPECIAL,0.016646369473471895
IN_INGRESSO_VAGA_PROG_ESPECIAL,TP_GRAU_ACADEMICO,0.016646369473471895
IN_APOIO_ALIMENTACAO,TP_COR_RACA,0.0165200771536708
TP_COR_RACA,IN_APOIO_ALIMENTACAO,0.0165200771536708
CO_ALUNO_CURSO,IN_DEFICIENCIA,0.01628836535406911
IN_DEFICIENCIA,CO_ALUNO_CURSO,0.01628836535406911
TP_NACIONALIDADE,IN_RESERVA_RENDA_FAMILIAR,0.016283565826084066
IN_RESERVA_RENDA_FAMILIAR,TP_NACIONALIDADE,0.016283565826084066
IN_INGRESSO_VESTIBULAR,TP_TURNO,0.01610484422264135
TP_TURNO,IN_INGRESSO_VESTIBULAR,0.01610484422264135
